file,id,status,is_cah_kat,answerable,correct_option_count,reason,curriculum
questions/40a410f6-ea01-4897-9c70-504032662ad9.json,40a410f6-ea01-4897-9c70-504032662ad9,published,true,true,1,Answerable (exactly one correct option),General Paediatrics
questions/40e9d48f-339c-489d-b232-12699233b73f.json,40e9d48f-339c-489d-b232-12699233b73f,published,true,true,1,Answerable (exactly one correct option),General Paediatrics
questions/410f49c0-582a-463d-b945-75883f5cc00d.json,410f49c0-582a-463d-b945-75883f5cc00d,published,true,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/411e9c07-3414-4901-a527-73936032cc23.json,411e9c07-3414-4901-a527-73936032cc23,published,false,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/41395eb6-f540-4af5-8482-33b9d710bee0.json,41395eb6-f540-4af5-8482-33b9d710bee0,published,true,true,1,Answerable (exactly one correct option),General Paediatrics
questions/4148e147-5f42-5ea1-a978-d83469a8a299.json,4148e147-5f42-5ea1-a978-d83469a8a299,published,false,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/41508571-7bc5-4396-afde-354b1376f642.json,41508571-7bc5-4396-afde-354b1376f642,published,false,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/41cd676b-4e39-45f1-949c-441d96fee2be.json,41cd676b-4e39-45f1-949c-441d96fee2be,published,true,true,1,Answerable (exactly one correct option),General Paediatrics
questions/41d21443-ed59-4c6d-ac30-c40c45e4345d.json,41d21443-ed59-4c6d-ac30-c40c45e4345d,published,false,true,1,Answerable (exactly one correct option),General Paediatrics
questions/41d3699a-d5a4-48a0-ac5d-a046c48fd9ac.json,41d3699a-d5a4-48a0-ac5d-a046c48fd9ac,published,true,true,1,Answerable (exactly one correct option),General Paediatrics
questions/41d4aa97-5b91-4150-b792-737934cd948b.json,41d4aa97-5b91-4150-b792-737934cd948b,published,false,true,1,Answerable (exactly one correct option),Unclassified
questions/41d52a2a-5b8e-5acb-ae41-7a8a0c5f0087.json,41d52a2a-5b8e-5acb-ae41-7a8a0c5f0087,published,false,true,1,Answerable (exactly one correct option),General Paediatrics
questions/41ed5c0f-909a-406c-8397-6d52c92dcb92.json,41ed5c0f-909a-406c-8397-6d52c92dcb92,published,false,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/4200f437-1dfa-51e8-a913-67aa9a9dcd5f.json,4200f437-1dfa-51e8-a913-67aa9a9dcd5f,published,false,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/420472d4-c998-488c-b5fd-4423a3286e5f.json,420472d4-c998-488c-b5fd-4423a3286e5f,published,true,true,1,Answerable (exactly one correct option),Community-based Paediatrics
questions/422513eb-25c3-5028-85b6-bf2b30de28a4.json,422513eb-25c3-5028-85b6-bf2b30de28a4,published,false,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/4226be0c-b7e1-4324-8ebb-f2b39ccdcd21.json,4226be0c-b7e1-4324-8ebb-f2b39ccdcd21,published,true,true,1,Answerable (exactly one correct option),General Paediatrics
questions/42290543-5deb-4489-b55e-aee77262bcbd.json,42290543-5deb-4489-b55e-aee77262bcbd,published,true,true,1,Answerable (exactly one correct option),General Paediatrics
questions/4244aaa3-c85b-4c82-865f-53ea23f65dc2.json,4244aaa3-c85b-4c82-865f-53ea23f65dc2,published,false,true,1,Answerable (exactly one correct option),Unclassified
questions/424ddc68-dc8c-414a-8c5a-a1a57d9f13cc.json,424ddc68-dc8c-414a-8c5a-a1a57d9f13cc,published,true,true,1,Answerable (exactly one correct option),General Paediatrics
questions/4261e4f2-b5fc-4983-84e4-10e20c9b6664.json,4261e4f2-b5fc-4983-84e4-10e20c9b6664,published,true,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/426be17a-ef69-4cbe-a337-2cbc34ea0d6f.json,426be17a-ef69-4cbe-a337-2cbc34ea0d6f,published,false,true,1,Answerable (exactly one correct option),Unclassified
questions/4282796d-fbb6-45d0-94c4-46976cf48834.json,4282796d-fbb6-45d0-94c4-46976cf48834,published,true,true,1,Answerable (exactly one correct option),General Paediatrics
questions/428d0787-7d36-40b1-8eb4-6b334ef98e8b.json,428d0787-7d36-40b1-8eb4-6b334ef98e8b,published,true,true,1,Answerable (exactly one correct option),Adolescent Medicine
questions/42a33fe7-4f99-55bf-84c8-472ecbc6d993.json,42a33fe7-4f99-55bf-84c8-472ecbc6d993,published,false,true,1,Answerable (exactly one correct option),General Paediatrics
questions/42bfe489-9d01-5bf1-ac24-79b28ef42ff4.json,42bfe489-9d01-5bf1-ac24-79b28ef42ff4,published,false,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/42c70334-97d4-4120-a9b2-a6b0ef00f251.json,42c70334-97d4-4120-a9b2-a6b0ef00f251,published,true,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/42e01678-893d-485a-8c28-7f1c41765bc7.json,42e01678-893d-485a-8c28-7f1c41765bc7,published,false,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/42e86ac4-c317-4d8c-99a6-aa7cc9dee1d4.json,42e86ac4-c317-4d8c-99a6-aa7cc9dee1d4,published,true,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/42fa83a2-a84b-4e55-a023-0db89cfa729e.json,42fa83a2-a84b-4e55-a023-0db89cfa729e,published,true,true,1,Answerable (exactly one correct option),Community-based Paediatrics
questions/430a4eaa-c145-4f02-9699-dc009a5aee60.json,430a4eaa-c145-4f02-9699-dc009a5aee60,published,true,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/430ed1a2-144b-5617-a22c-9bace6f32f12.json,430ed1a2-144b-5617-a22c-9bace6f32f12,published,false,true,1,Answerable (exactly one correct option),General Paediatrics
questions/4338ffd1-9553-5447-888b-ad4698542453.json,4338ffd1-9553-5447-888b-ad4698542453,published,false,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/434ebb0c-3085-4713-8efb-426031def50c.json,434ebb0c-3085-4713-8efb-426031def50c,published,false,true,1,Answerable (exactly one correct option),Adolescent Medicine
questions/43846fcd-d897-4fe5-8f92-64b9cda93163.json,43846fcd-d897-4fe5-8f92-64b9cda93163,published,true,true,1,Answerable (exactly one correct option),Adolescent Medicine
questions/438889de-d8a8-4458-b321-32028abd16a1.json,438889de-d8a8-4458-b321-32028abd16a1,published,true,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/439fb260-1dcb-4434-b12e-90288ba4e4b0.json,439fb260-1dcb-4434-b12e-90288ba4e4b0,published,false,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/43a56698-5a81-4551-ad40-570343ef0007.json,43a56698-5a81-4551-ad40-570343ef0007,published,false,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/43aa6508-9522-4ab9-950f-42df435ea560.json,43aa6508-9522-4ab9-950f-42df435ea560,published,false,true,1,Answerable (exactly one correct option),General Paediatrics
questions/43b00587-627e-4215-b0cb-ffdbf1a7122a.json,43b00587-627e-4215-b0cb-ffdbf1a7122a,published,true,true,1,Answerable (exactly one correct option),General Paediatrics
questions/43bbefb6-e2b7-4e2e-b25e-c0c130741448.json,43bbefb6-e2b7-4e2e-b25e-c0c130741448,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/43e4ebf6-dce2-538f-bb78-7c044a447261.json,43e4ebf6-dce2-538f-bb78-7c044a447261,published,false,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/43eb8c68-e8e4-4843-a77e-b689e11e37bb.json,43eb8c68-e8e4-4843-a77e-b689e11e37bb,published,false,true,1,Answerable (exactly one correct option),Unclassified
questions/4411fa04-c8d7-50b4-9b64-6d78f711147d.json,4411fa04-c8d7-50b4-9b64-6d78f711147d,published,false,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/44440429-fc24-4eaa-9a36-a1e49a42cdaa.json,44440429-fc24-4eaa-9a36-a1e49a42cdaa,published,true,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/445f40d0-53d5-43d2-a364-998a7fb63ddc.json,445f40d0-53d5-43d2-a364-998a7fb63ddc,published,true,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/446e95e8-b9ad-4139-b844-536a4d893d31.json,446e95e8-b9ad-4139-b844-536a4d893d31,published,false,true,1,Answerable (exactly one correct option),Adolescent Medicine
questions/446eafc6-66cd-41c8-8608-eb6681f41e4d.json,446eafc6-66cd-41c8-8608-eb6681f41e4d,published,true,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/447439c5-91ef-4d4b-9576-ca29985fc50a.json,447439c5-91ef-4d4b-9576-ca29985fc50a,published,false,true,1,Answerable (exactly one correct option),Community-based Paediatrics
questions/4474cfcf-d33e-522e-a74d-186102dbc0a3.json,4474cfcf-d33e-522e-a74d-186102dbc0a3,published,false,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/448eea1d-7716-5b6b-ae6f-5efdcc28c0fc.json,448eea1d-7716-5b6b-ae6f-5efdcc28c0fc,published,false,true,1,Answerable (exactly one correct option),Adolescent Medicine
questions/44aae7f8-f29f-5a6f-b2af-18267c7dc098.json,44aae7f8-f29f-5a6f-b2af-18267c7dc098,published,false,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/44b55a22-f585-40c8-b83d-8946f6d7e64c.json,44b55a22-f585-40c8-b83d-8946f6d7e64c,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/44d81fcb-a2f6-4053-a8bc-5c105c7e9b5d.json,44d81fcb-a2f6-4053-a8bc-5c105c7e9b5d,published,false,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/44eb57db-6a7e-4a52-a2af-2716d71e4122.json,44eb57db-6a7e-4a52-a2af-2716d71e4122,published,false,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/4508e49c-731d-4238-a030-b508c91ed3e5.json,4508e49c-731d-4238-a030-b508c91ed3e5,published,true,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/4514366c-94ef-4e01-afe1-d78192b94353.json,4514366c-94ef-4e01-afe1-d78192b94353,published,true,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/452e078e-3be3-57ec-bc11-a00c10a721b0.json,452e078e-3be3-57ec-bc11-a00c10a721b0,published,false,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/4541028d-d896-4bf5-af6e-f1e3aa30c12f.json,4541028d-d896-4bf5-af6e-f1e3aa30c12f,published,false,true,1,Answerable (exactly one correct option),General Paediatrics
questions/45520a32-befd-49e6-b95c-d5aca017cb30.json,45520a32-befd-49e6-b95c-d5aca017cb30,published,true,true,1,Answerable (exactly one correct option),Community-based Paediatrics
questions/45548c80-2e47-5d5b-86f8-6a35581f43c4.json,45548c80-2e47-5d5b-86f8-6a35581f43c4,published,false,true,1,Answerable (exactly one correct option),General Paediatrics
questions/4564375f-435d-495d-8281-b8e7080c2bf0.json,4564375f-435d-495d-8281-b8e7080c2bf0,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/4565b0b0-b394-4b40-b8ea-c66f5b0f9c7b.json,4565b0b0-b394-4b40-b8ea-c66f5b0f9c7b,published,true,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/45a11e2b-b486-4a7d-89fc-e0cb1f843f89.json,45a11e2b-b486-4a7d-89fc-e0cb1f843f89,published,false,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/45aa3f25-c38b-51a5-b3f3-89f5bd180b8a.json,45aa3f25-c38b-51a5-b3f3-89f5bd180b8a,published,false,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/45c966ac-e55c-5844-9a1e-0be7df0f20ae.json,45c966ac-e55c-5844-9a1e-0be7df0f20ae,published,false,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/45d246f4-c65f-46fe-ae6b-c5910bd4b7f7.json,45d246f4-c65f-46fe-ae6b-c5910bd4b7f7,published,false,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/45d299cc-9f98-4093-94ea-e489db16f69a.json,45d299cc-9f98-4093-94ea-e489db16f69a,published,true,true,1,Answerable (exactly one correct option),General Paediatrics
questions/45d4783b-1f56-4cd6-bb91-746d2218ec81.json,45d4783b-1f56-4cd6-bb91-746d2218ec81,published,true,true,1,Answerable (exactly one correct option),Community-based Paediatrics
questions/45f0678d-9d73-45ea-b43c-910df9c820db.json,45f0678d-9d73-45ea-b43c-910df9c820db,published,false,true,1,Answerable (exactly one correct option),General Paediatrics
questions/45fdf293-ac7e-4e17-befc-6f0ab5cd83fa.json,45fdf293-ac7e-4e17-befc-6f0ab5cd83fa,published,false,true,1,Answerable (exactly one correct option),Unclassified
questions/46093086-604c-5083-a050-fb9263614382.json,46093086-604c-5083-a050-fb9263614382,published,false,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/4615f4f7-56e7-51e9-be92-4e6230cd1526.json,4615f4f7-56e7-51e9-be92-4e6230cd1526,published,false,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/461f267c-0950-4289-ae1c-c143af6cf7d6.json,461f267c-0950-4289-ae1c-c143af6cf7d6,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/4624ddd4-8ee4-4d75-b5c0-a0e6a602cbcb.json,4624ddd4-8ee4-4d75-b5c0-a0e6a602cbcb,published,true,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/4635b88a-6277-468a-9e59-2a27f75cca99.json,4635b88a-6277-468a-9e59-2a27f75cca99,published,true,true,1,Answerable (exactly one correct option),Adolescent Medicine
questions/46684402-ca38-4610-a548-2b187fa9a90a.json,46684402-ca38-4610-a548-2b187fa9a90a,published,true,true,1,Answerable (exactly one correct option),General Paediatrics
questions/4670bfaa-16a3-4a65-8b93-2f7a927a39b5.json,4670bfaa-16a3-4a65-8b93-2f7a927a39b5,published,false,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/46881ed7-d725-5b4f-8507-11750269a364.json,46881ed7-d725-5b4f-8507-11750269a364,published,false,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/46d09c82-d988-4cc0-9e6d-288bd846d7fb.json,46d09c82-d988-4cc0-9e6d-288bd846d7fb,published,false,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/46dc856d-8e13-414d-8bb4-cb97fa2d78c5.json,46dc856d-8e13-414d-8bb4-cb97fa2d78c5,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/46fb335c-5018-4560-b093-e17156772f65.json,46fb335c-5018-4560-b093-e17156772f65,published,true,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/46ff89ea-fcc2-5b80-8a72-5a6843cad1f3.json,46ff89ea-fcc2-5b80-8a72-5a6843cad1f3,published,false,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/4737b232-a50d-46ce-88fa-d4e7ed26aeee.json,4737b232-a50d-46ce-88fa-d4e7ed26aeee,published,false,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/4744d27c-b24a-4f75-bdcd-3caeb45fc09c.json,4744d27c-b24a-4f75-bdcd-3caeb45fc09c,published,true,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/4760a860-d9ee-590c-9fcd-b2bd9ae525b3.json,4760a860-d9ee-590c-9fcd-b2bd9ae525b3,published,false,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/476d710f-d4b6-49a5-9cbf-ffdc45dbfa40.json,476d710f-d4b6-49a5-9cbf-ffdc45dbfa40,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/478e92c9-64e8-41c1-a48d-02ce15c8abf9.json,478e92c9-64e8-41c1-a48d-02ce15c8abf9,published,true,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/4793e248-02b0-5061-af7b-ff476cd44725.json,4793e248-02b0-5061-af7b-ff476cd44725,published,false,true,1,Answerable (exactly one correct option),General Paediatrics
questions/479cdefe-a374-458e-99bd-4ba0166cad0b.json,479cdefe-a374-458e-99bd-4ba0166cad0b,published,true,true,1,Answerable (exactly one correct option),Community-based Paediatrics
questions/47b99aac-8268-4d2e-9145-60dc32a76d9e.json,47b99aac-8268-4d2e-9145-60dc32a76d9e,published,true,true,1,Answerable (exactly one correct option),General Paediatrics
questions/47dfc848-abe6-50c2-ae6e-a03b66d0f328.json,47dfc848-abe6-50c2-ae6e-a03b66d0f328,published,false,true,1,Answerable (exactly one correct option),General Paediatrics
questions/47f59ad7-48ad-43c8-bee4-09e95c4bdb23.json,47f59ad7-48ad-43c8-bee4-09e95c4bdb23,published,false,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/47f72e2b-0158-5021-9d39-3f38999bb16c.json,47f72e2b-0158-5021-9d39-3f38999bb16c,published,false,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/484595ef-b92f-4043-85d7-b0ac28549705.json,484595ef-b92f-4043-85d7-b0ac28549705,published,false,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/4859ac09-39f7-4174-bee2-8c1ee4b0face.json,4859ac09-39f7-4174-bee2-8c1ee4b0face,published,true,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/486a47a1-687b-431b-9177-463c57af32d5.json,486a47a1-687b-431b-9177-463c57af32d5,published,false,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/489ece26-40e1-4e85-9088-8b44bd8f64e2.json,489ece26-40e1-4e85-9088-8b44bd8f64e2,published,true,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/48b555e3-6f0f-52f8-aeca-0afe363181c9.json,48b555e3-6f0f-52f8-aeca-0afe363181c9,published,false,true,1,Answerable (exactly one correct option),Community-based Paediatrics
questions/48c5fed8-fe6a-4a30-9903-ff30a2b26bad.json,48c5fed8-fe6a-4a30-9903-ff30a2b26bad,published,false,true,1,Answerable (exactly one correct option),Community-based Paediatrics
questions/48d9d22b-b329-449f-996d-cc1c9dbdfc6c.json,48d9d22b-b329-449f-996d-cc1c9dbdfc6c,published,false,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/48e2dc8a-6a11-4374-bd15-3d448820af55.json,48e2dc8a-6a11-4374-bd15-3d448820af55,published,false,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/48e74de3-df5d-46b0-9894-d8fa285ace83.json,48e74de3-df5d-46b0-9894-d8fa285ace83,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/48eeb7fe-e1fb-5926-b219-402c1ff411e5.json,48eeb7fe-e1fb-5926-b219-402c1ff411e5,published,false,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/48f05303-f14f-47e3-a766-b758c5a2b7ca.json,48f05303-f14f-47e3-a766-b758c5a2b7ca,published,false,true,1,Answerable (exactly one correct option),General Paediatrics
questions/48f541b6-a102-451a-bcd0-98262a726fe5.json,48f541b6-a102-451a-bcd0-98262a726fe5,published,false,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/4907c270-e0d0-5833-99b8-dba7870b55cc.json,4907c270-e0d0-5833-99b8-dba7870b55cc,published,false,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/490a8777-4aa6-4580-88c1-441f673ba5f8.json,490a8777-4aa6-4580-88c1-441f673ba5f8,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/491119d9-be6d-5ce8-8d0e-d9b6504f0917.json,491119d9-be6d-5ce8-8d0e-d9b6504f0917,published,false,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/492228ab-c11f-428e-a354-93425d9f830d.json,492228ab-c11f-428e-a354-93425d9f830d,published,false,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/49532168-4b3a-4912-aec7-abdfbba44f7c.json,49532168-4b3a-4912-aec7-abdfbba44f7c,published,false,true,1,Answerable (exactly one correct option),Adolescent Medicine
questions/4974dcec-c6c3-47d0-96f8-b6e809dbecbf.json,4974dcec-c6c3-47d0-96f8-b6e809dbecbf,published,true,true,1,Answerable (exactly one correct option),General Paediatrics
questions/497b8d18-001a-4151-9d0d-d4990d7e0751.json,497b8d18-001a-4151-9d0d-d4990d7e0751,published,false,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/49cd8d38-dca8-4be9-9e2b-9a2edec5a147.json,49cd8d38-dca8-4be9-9e2b-9a2edec5a147,published,true,true,1,Answerable (exactly one correct option),Community-based Paediatrics
questions/49dc6a86-4a7c-4528-aae2-ff1b5c60acc5.json,49dc6a86-4a7c-4528-aae2-ff1b5c60acc5,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/49eab82e-cadb-4887-80b8-762e0b70c126.json,49eab82e-cadb-4887-80b8-762e0b70c126,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/49f43026-6698-4d1e-b373-b578a098fada.json,49f43026-6698-4d1e-b373-b578a098fada,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/49fde85d-f992-578a-bbc5-5e429b677635.json,49fde85d-f992-578a-bbc5-5e429b677635,published,false,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/4a0db095-a95e-478e-b4e9-eca27e1cda71.json,4a0db095-a95e-478e-b4e9-eca27e1cda71,published,true,true,1,Answerable (exactly one correct option),General Paediatrics
questions/4a12f85d-1371-432d-93fd-6bf745d76603.json,4a12f85d-1371-432d-93fd-6bf745d76603,published,false,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/4a2b383c-2b3b-48ba-8035-54bdbe974816.json,4a2b383c-2b3b-48ba-8035-54bdbe974816,published,true,true,1,Answerable (exactly one correct option),General Paediatrics
questions/4a426fdc-926e-456d-911c-6e4a3f2d5634.json,4a426fdc-926e-456d-911c-6e4a3f2d5634,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/4a54264a-d1ea-475b-9fe5-9c256bdb7581.json,4a54264a-d1ea-475b-9fe5-9c256bdb7581,published,true,true,1,Answerable (exactly one correct option),General Paediatrics
questions/4a549f7c-7add-47d6-9474-53de9dc28280.json,4a549f7c-7add-47d6-9474-53de9dc28280,published,false,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/4a720532-7e13-41c8-a4b6-955c197abdb8.json,4a720532-7e13-41c8-a4b6-955c197abdb8,published,true,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/4a9bb934-66fb-482e-9ed4-fed6ecdcf0e6.json,4a9bb934-66fb-482e-9ed4-fed6ecdcf0e6,published,false,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/4ab26b24-6803-41f7-9654-0f1dcdf9202b.json,4ab26b24-6803-41f7-9654-0f1dcdf9202b,published,true,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/4ac0d282-6d58-4f79-b00a-599dcef24b17.json,4ac0d282-6d58-4f79-b00a-599dcef24b17,published,false,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/4ac3b2ed-c749-403e-bf8c-6ba0e6d490cc.json,4ac3b2ed-c749-403e-bf8c-6ba0e6d490cc,published,false,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/4ace4351-79f1-54fb-8355-ef9eb1144e80.json,4ace4351-79f1-54fb-8355-ef9eb1144e80,published,false,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/4aef6afd-d5bb-4105-a99e-5fc88acd7eef.json,4aef6afd-d5bb-4105-a99e-5fc88acd7eef,published,false,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/4b06454e-71ab-4f37-bdb2-44681bf860ba.json,4b06454e-71ab-4f37-bdb2-44681bf860ba,published,true,true,1,Answerable (exactly one correct option),Community-based Paediatrics
questions/4b319554-a4f7-4d93-97ce-342828356f0e.json,4b319554-a4f7-4d93-97ce-342828356f0e,published,false,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/4b491d6e-9fba-5261-b9c5-b7578fcc3a6b.json,4b491d6e-9fba-5261-b9c5-b7578fcc3a6b,published,false,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/4b700472-84fb-4e6f-b1f1-44ff68e1bcab.json,4b700472-84fb-4e6f-b1f1-44ff68e1bcab,published,false,true,1,Answerable (exactly one correct option),Adolescent Medicine
questions/4b96a493-84b3-48dc-9a01-cfbf9dd89851.json,4b96a493-84b3-48dc-9a01-cfbf9dd89851,published,false,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/4ba379c5-9e3f-469b-a435-47badcb27482.json,4ba379c5-9e3f-469b-a435-47badcb27482,published,false,true,1,Answerable (exactly one correct option),Community-based Paediatrics
questions/4ba66546-ff13-500f-a626-a973eecdcb37.json,4ba66546-ff13-500f-a626-a973eecdcb37,published,false,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/4bb216bc-369c-4e7b-a0f5-87d87feb20a9.json,4bb216bc-369c-4e7b-a0f5-87d87feb20a9,published,false,true,1,Answerable (exactly one correct option),Unclassified
questions/4bb535b8-5d22-4d55-ab85-f72c70a19331.json,4bb535b8-5d22-4d55-ab85-f72c70a19331,published,true,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/4bb5964c-ff64-41a5-9581-15a3c08e61b9.json,4bb5964c-ff64-41a5-9581-15a3c08e61b9,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/4bbc0cd7-8afe-4458-9c9a-8d6f8958e822.json,4bbc0cd7-8afe-4458-9c9a-8d6f8958e822,published,true,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/4bc07644-1cdd-40ce-a07a-837feca3c641.json,4bc07644-1cdd-40ce-a07a-837feca3c641,published,false,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/4bc5e014-6012-4a96-b6ea-947c66c2b065.json,4bc5e014-6012-4a96-b6ea-947c66c2b065,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/4bf409ca-ce0c-5a70-a600-7e4396b4c0cd.json,4bf409ca-ce0c-5a70-a600-7e4396b4c0cd,published,false,true,1,Answerable (exactly one correct option),Paediatric Sub-specialties
questions/4bf82cae-d685-4585-abf6-257f7e8d384c.json,4bf82cae-d685-4585-abf6-257f7e8d384c,published,false,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/4bf962b6-c894-4fce-aede-e2caef563630.json,4bf962b6-c894-4fce-aede-e2caef563630,published,true,true,1,Answerable (exactly one correct option),Adolescent Medicine
questions/4c033ea8-b9cd-5152-a4ba-7d8a84e50c82.json,4c033ea8-b9cd-5152-a4ba-7d8a84e50c82,published,false,true,1,Answerable (exactly one correct option),General Paediatrics
questions/4c4c23f0-a6b7-58c5-8928-71032d6ad417.json,4c4c23f0-a6b7-58c5-8928-71032d6ad417,published,false,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/4c4d6bf7-afe7-5967-880a-83a30f3b7a88.json,4c4d6bf7-afe7-5967-880a-83a30f3b7a88,published,false,true,1,Answerable (exactly one correct option),General Paediatrics
questions/4c5a58d6-2451-52be-8bcb-6f351fcd81a6.json,4c5a58d6-2451-52be-8bcb-6f351fcd81a6,published,false,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/4c5bfd49-d28a-4323-a6ca-14207d08507f.json,4c5bfd49-d28a-4323-a6ca-14207d08507f,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/4c6319d6-f4c7-42b9-8399-8332eabf516f.json,4c6319d6-f4c7-42b9-8399-8332eabf516f,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/4c68cc3c-e2a9-4967-a243-b10e50b833f5.json,4c68cc3c-e2a9-4967-a243-b10e50b833f5,published,true,true,1,Answerable (exactly one correct option),General Paediatrics
