file,id,status,is_cah_kat,answerable,correct_option_count,reason,curriculum
questions/41d4aa97-5b91-4150-b792-737934cd948b.json,41d4aa97-5b91-4150-b792-737934cd948b,published,false,true,1,Answerable (exactly one correct option),Unclassified
questions/420472d4-c998-488c-b5fd-4423a3286e5f.json,420472d4-c998-488c-b5fd-4423a3286e5f,published,true,true,1,Answerable (exactly one correct option),Community-based Paediatrics
questions/4226be0c-b7e1-4324-8ebb-f2b39ccdcd21.json,4226be0c-b7e1-4324-8ebb-f2b39ccdcd21,published,true,true,1,Answerable (exactly one correct option),General Paediatrics
questions/42290543-5deb-4489-b55e-aee77262bcbd.json,42290543-5deb-4489-b55e-aee77262bcbd,published,true,true,1,Answerable (exactly one correct option),General Paediatrics
questions/4244aaa3-c85b-4c82-865f-53ea23f65dc2.json,4244aaa3-c85b-4c82-865f-53ea23f65dc2,published,false,true,1,Answerable (exactly one correct option),Unclassified
questions/424ddc68-dc8c-414a-8c5a-a1a57d9f13cc.json,424ddc68-dc8c-414a-8c5a-a1a57d9f13cc,published,true,true,1,Answerable (exactly one correct option),General Paediatrics
questions/426be17a-ef69-4cbe-a337-2cbc34ea0d6f.json,426be17a-ef69-4cbe-a337-2cbc34ea0d6f,published,false,true,1,Answerable (exactly one correct option),Unclassified
questions/4282796d-fbb6-45d0-94c4-46976cf48834.json,4282796d-fbb6-45d0-94c4-46976cf48834,published,true,true,1,Answerable (exactly one correct option),General Paediatrics
questions/43846fcd-d897-4fe5-8f92-64b9cda93163.json,43846fcd-d897-4fe5-8f92-64b9cda93163,published,true,true,1,Answerable (exactly one correct option),Adolescent Medicine
questions/43aa6508-9522-4ab9-950f-42df435ea560.json,43aa6508-9522-4ab9-950f-42df435ea560,published,false,false,0,No option has isCorrect=true,Unclassified
questions/43b00587-627e-4215-b0cb-ffdbf1a7122a.json,43b00587-627e-4215-b0cb-ffdbf1a7122a,published,true,true,1,Answerable (exactly one correct option),General Paediatrics
questions/43bbefb6-e2b7-4e2e-b25e-c0c130741448.json,43bbefb6-e2b7-4e2e-b25e-c0c130741448,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/43eb8c68-e8e4-4843-a77e-b689e11e37bb.json,43eb8c68-e8e4-4843-a77e-b689e11e37bb,published,false,true,1,Answerable (exactly one correct option),Unclassified
questions/446e95e8-b9ad-4139-b844-536a4d893d31.json,446e95e8-b9ad-4139-b844-536a4d893d31,published,true,false,0,No option has isCorrect=true,Adolescent Medicine
questions/44b55a22-f585-40c8-b83d-8946f6d7e64c.json,44b55a22-f585-40c8-b83d-8946f6d7e64c,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/45520a32-befd-49e6-b95c-d5aca017cb30.json,45520a32-befd-49e6-b95c-d5aca017cb30,published,true,true,1,Answerable (exactly one correct option),Community-based Paediatrics
questions/4564375f-435d-495d-8281-b8e7080c2bf0.json,4564375f-435d-495d-8281-b8e7080c2bf0,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/45a11e2b-b486-4a7d-89fc-e0cb1f843f89.json,45a11e2b-b486-4a7d-89fc-e0cb1f843f89,published,true,false,0,No option has isCorrect=true,Emergency Paediatrics
questions/45fdf293-ac7e-4e17-befc-6f0ab5cd83fa.json,45fdf293-ac7e-4e17-befc-6f0ab5cd83fa,published,false,true,1,Answerable (exactly one correct option),Unclassified
questions/461f267c-0950-4289-ae1c-c143af6cf7d6.json,461f267c-0950-4289-ae1c-c143af6cf7d6,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/4624ddd4-8ee4-4d75-b5c0-a0e6a602cbcb.json,4624ddd4-8ee4-4d75-b5c0-a0e6a602cbcb,published,true,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/4635b88a-6277-468a-9e59-2a27f75cca99.json,4635b88a-6277-468a-9e59-2a27f75cca99,published,true,true,1,Answerable (exactly one correct option),Adolescent Medicine
questions/46684402-ca38-4610-a548-2b187fa9a90a.json,46684402-ca38-4610-a548-2b187fa9a90a,published,true,true,1,Answerable (exactly one correct option),General Paediatrics
questions/4670bfaa-16a3-4a65-8b93-2f7a927a39b5.json,4670bfaa-16a3-4a65-8b93-2f7a927a39b5,published,false,false,0,No option has isCorrect=true,Unclassified
questions/46dc856d-8e13-414d-8bb4-cb97fa2d78c5.json,46dc856d-8e13-414d-8bb4-cb97fa2d78c5,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/4744d27c-b24a-4f75-bdcd-3caeb45fc09c.json,4744d27c-b24a-4f75-bdcd-3caeb45fc09c,published,true,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/476d710f-d4b6-49a5-9cbf-ffdc45dbfa40.json,476d710f-d4b6-49a5-9cbf-ffdc45dbfa40,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/47b99aac-8268-4d2e-9145-60dc32a76d9e.json,47b99aac-8268-4d2e-9145-60dc32a76d9e,published,true,true,1,Answerable (exactly one correct option),General Paediatrics
questions/489ece26-40e1-4e85-9088-8b44bd8f64e2.json,489ece26-40e1-4e85-9088-8b44bd8f64e2,published,true,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/48d9d22b-b329-449f-996d-cc1c9dbdfc6c.json,48d9d22b-b329-449f-996d-cc1c9dbdfc6c,published,true,false,0,No option has isCorrect=true,Emergency Paediatrics
questions/48e74de3-df5d-46b0-9894-d8fa285ace83.json,48e74de3-df5d-46b0-9894-d8fa285ace83,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/490a8777-4aa6-4580-88c1-441f673ba5f8.json,490a8777-4aa6-4580-88c1-441f673ba5f8,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/49532168-4b3a-4912-aec7-abdfbba44f7c.json,49532168-4b3a-4912-aec7-abdfbba44f7c,published,false,false,0,No option has isCorrect=true,Unclassified
questions/4974dcec-c6c3-47d0-96f8-b6e809dbecbf.json,4974dcec-c6c3-47d0-96f8-b6e809dbecbf,published,true,true,1,Answerable (exactly one correct option),General Paediatrics
questions/497b8d18-001a-4151-9d0d-d4990d7e0751.json,497b8d18-001a-4151-9d0d-d4990d7e0751,published,false,false,0,No option has isCorrect=true,Unclassified
questions/49dc6a86-4a7c-4528-aae2-ff1b5c60acc5.json,49dc6a86-4a7c-4528-aae2-ff1b5c60acc5,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/49eab82e-cadb-4887-80b8-762e0b70c126.json,49eab82e-cadb-4887-80b8-762e0b70c126,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/49f43026-6698-4d1e-b373-b578a098fada.json,49f43026-6698-4d1e-b373-b578a098fada,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/4a12f85d-1371-432d-93fd-6bf745d76603.json,4a12f85d-1371-432d-93fd-6bf745d76603,published,true,false,0,No option has isCorrect=true,Community-based Paediatrics
questions/4a2b383c-2b3b-48ba-8035-54bdbe974816.json,4a2b383c-2b3b-48ba-8035-54bdbe974816,published,true,true,1,Answerable (exactly one correct option),General Paediatrics
questions/4a54264a-d1ea-475b-9fe5-9c256bdb7581.json,4a54264a-d1ea-475b-9fe5-9c256bdb7581,published,true,true,1,Answerable (exactly one correct option),General Paediatrics
questions/4b06454e-71ab-4f37-bdb2-44681bf860ba.json,4b06454e-71ab-4f37-bdb2-44681bf860ba,published,true,true,1,Answerable (exactly one correct option),Community-based Paediatrics
questions/4b96a493-84b3-48dc-9a01-cfbf9dd89851.json,4b96a493-84b3-48dc-9a01-cfbf9dd89851,published,false,false,0,No option has isCorrect=true,Unclassified
questions/4ba379c5-9e3f-469b-a435-47badcb27482.json,4ba379c5-9e3f-469b-a435-47badcb27482,published,false,false,0,No option has isCorrect=true,Unclassified
questions/4bb216bc-369c-4e7b-a0f5-87d87feb20a9.json,4bb216bc-369c-4e7b-a0f5-87d87feb20a9,published,false,true,1,Answerable (exactly one correct option),Unclassified
questions/4bb5964c-ff64-41a5-9581-15a3c08e61b9.json,4bb5964c-ff64-41a5-9581-15a3c08e61b9,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/4bc5e014-6012-4a96-b6ea-947c66c2b065.json,4bc5e014-6012-4a96-b6ea-947c66c2b065,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/4bf82cae-d685-4585-abf6-257f7e8d384c.json,4bf82cae-d685-4585-abf6-257f7e8d384c,published,false,false,0,No option has isCorrect=true,Unclassified
questions/4c5bfd49-d28a-4323-a6ca-14207d08507f.json,4c5bfd49-d28a-4323-a6ca-14207d08507f,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/4c6319d6-f4c7-42b9-8399-8332eabf516f.json,4c6319d6-f4c7-42b9-8399-8332eabf516f,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/4c68cc3c-e2a9-4967-a243-b10e50b833f5.json,4c68cc3c-e2a9-4967-a243-b10e50b833f5,published,true,true,1,Answerable (exactly one correct option),General Paediatrics
questions/4d7ff3c1-6894-40a5-8bd1-fc4cab3a9f52.json,4d7ff3c1-6894-40a5-8bd1-fc4cab3a9f52,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/4e2f0a5d-2149-4cc9-8d53-69e9f5fb3074.json,4e2f0a5d-2149-4cc9-8d53-69e9f5fb3074,published,false,true,1,Answerable (exactly one correct option),Unclassified
questions/4e991487-ab39-459e-b27a-940fd2ca1f36.json,4e991487-ab39-459e-b27a-940fd2ca1f36,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/4ec276b0-328e-444d-886f-e48e40bd21ac.json,4ec276b0-328e-444d-886f-e48e40bd21ac,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/4ef5c468-93f2-4374-a7f4-090f78bd9d9c.json,4ef5c468-93f2-4374-a7f4-090f78bd9d9c,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/4f45b921-6034-439a-95e8-a7a8ab8230d1.json,4f45b921-6034-439a-95e8-a7a8ab8230d1,published,true,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/4f6fd61b-0965-48dc-8891-d71cff35605d.json,4f6fd61b-0965-48dc-8891-d71cff35605d,published,false,false,0,No option has isCorrect=true,Unclassified
questions/5011714e-3619-4190-b403-71e78245eec9.json,5011714e-3619-4190-b403-71e78245eec9,published,true,false,0,No option has isCorrect=true,Paediatric Surgery
questions/50531db1-aa21-4122-a52a-c0cd8fc39b20.json,50531db1-aa21-4122-a52a-c0cd8fc39b20,published,true,true,1,Answerable (exactly one correct option),Adolescent Medicine
questions/50667ab2-476a-4981-aac7-335ec7392434.json,50667ab2-476a-4981-aac7-335ec7392434,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/507fc34e-a387-4c16-b859-0f50a7a4dcf3.json,507fc34e-a387-4c16-b859-0f50a7a4dcf3,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/51502497-7e93-4629-ade4-c4c086f124bd.json,51502497-7e93-4629-ade4-c4c086f124bd,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/5190a0d2-82e5-4d51-809c-c1edb3332ccb.json,5190a0d2-82e5-4d51-809c-c1edb3332ccb,published,true,false,0,No option has isCorrect=true,General Paediatrics
questions/51f71da8-b83d-413f-befb-75cc09dab04f.json,51f71da8-b83d-413f-befb-75cc09dab04f,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/5201fb36-5615-4c0a-b9c4-d3c0d9fb7f81.json,5201fb36-5615-4c0a-b9c4-d3c0d9fb7f81,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/521b2ad1-e916-4f04-adc9-75f8cd59dbda.json,521b2ad1-e916-4f04-adc9-75f8cd59dbda,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/52d82754-9132-460d-bf4a-68e9faa6910a.json,52d82754-9132-460d-bf4a-68e9faa6910a,published,true,true,1,Answerable (exactly one correct option),Adolescent Medicine
questions/535bed9a-f840-450f-af85-74da7d573d7f.json,535bed9a-f840-450f-af85-74da7d573d7f,published,true,true,1,Answerable (exactly one correct option),Adolescent Medicine
questions/538dcf77-d792-4bfe-917c-c440624a8d00.json,538dcf77-d792-4bfe-917c-c440624a8d00,published,false,false,0,No option has isCorrect=true,Unclassified
questions/53ec2406-90b9-4b72-9661-6aa49a630c96.json,53ec2406-90b9-4b72-9661-6aa49a630c96,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/54092ad9-be4f-4150-a1eb-3e0c092295e1.json,54092ad9-be4f-4150-a1eb-3e0c092295e1,published,false,true,1,Answerable (exactly one correct option),Unclassified
questions/5425530f-3457-4ee4-9c17-e3f69a79dab9.json,5425530f-3457-4ee4-9c17-e3f69a79dab9,published,false,true,1,Answerable (exactly one correct option),Unclassified
questions/546e2d9a-12e0-42ba-b6ab-e0e00d86437f.json,546e2d9a-12e0-42ba-b6ab-e0e00d86437f,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/548bad85-9d32-4876-88ea-622152fbd497.json,548bad85-9d32-4876-88ea-622152fbd497,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/54d21f62-5c85-4e91-b84c-f908ca4dede6.json,54d21f62-5c85-4e91-b84c-f908ca4dede6,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/553cd3e9-309a-44df-ba71-7c8cfe16a667.json,553cd3e9-309a-44df-ba71-7c8cfe16a667,published,false,false,0,No option has isCorrect=true,Unclassified
questions/55648727-199a-4fbb-9f2b-c1b42c4bc393.json,55648727-199a-4fbb-9f2b-c1b42c4bc393,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/55709a1d-7fa7-4aea-ac46-d95c3a0889e0.json,55709a1d-7fa7-4aea-ac46-d95c3a0889e0,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/55a78d05-bb59-4317-97d1-9a3a89fb06ea.json,55a78d05-bb59-4317-97d1-9a3a89fb06ea,published,false,true,1,Answerable (exactly one correct option),Unclassified
questions/55b5044a-6757-49c1-a7fc-92406e11a48a.json,55b5044a-6757-49c1-a7fc-92406e11a48a,published,true,true,1,Answerable (exactly one correct option),Community-based Paediatrics
questions/55cbabef-f585-4112-98c9-ce5f12e6f5ca.json,55cbabef-f585-4112-98c9-ce5f12e6f5ca,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/560b6da7-64bf-4a20-a50e-4a116c07a6a3.json,560b6da7-64bf-4a20-a50e-4a116c07a6a3,published,true,true,1,Answerable (exactly one correct option),General Paediatrics
questions/5644411e-044d-4bb2-ab9b-d93b05b167c5.json,5644411e-044d-4bb2-ab9b-d93b05b167c5,published,false,true,1,Answerable (exactly one correct option),Unclassified
questions/5720e9a8-8db0-4c51-a250-67256279b750.json,5720e9a8-8db0-4c51-a250-67256279b750,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/576309a6-32a7-4f9d-ad8f-c27768c51b2b.json,576309a6-32a7-4f9d-ad8f-c27768c51b2b,published,true,true,1,Answerable (exactly one correct option),Community-based Paediatrics
questions/57a0dde8-d941-44cb-9eb8-8c5136bc5042.json,57a0dde8-d941-44cb-9eb8-8c5136bc5042,published,false,false,0,No option has isCorrect=true,Unclassified
questions/57a76eb9-e13e-4e7e-a087-c9a40e4ac489.json,57a76eb9-e13e-4e7e-a087-c9a40e4ac489,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/57f90a5f-2a2f-4960-855b-4cadc95704f0.json,57f90a5f-2a2f-4960-855b-4cadc95704f0,published,true,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/582997d6-b2b8-4306-9395-28cff61f2fa5.json,582997d6-b2b8-4306-9395-28cff61f2fa5,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/5846a945-4020-4082-9aea-8bf6c643bd43.json,5846a945-4020-4082-9aea-8bf6c643bd43,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/585ec9f9-797b-40ba-aa69-15ca7895d214.json,585ec9f9-797b-40ba-aa69-15ca7895d214,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/5867cb31-7e25-4431-bf11-cfe15a8f404f.json,5867cb31-7e25-4431-bf11-cfe15a8f404f,published,true,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/587907be-3d48-45fe-acd6-db4c37949c88.json,587907be-3d48-45fe-acd6-db4c37949c88,published,true,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/58b49564-a826-479b-b588-68a6fc9f19dd.json,58b49564-a826-479b-b588-68a6fc9f19dd,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/591c0b29-f9e4-4cf7-a6a1-2985bddea5e3.json,591c0b29-f9e4-4cf7-a6a1-2985bddea5e3,published,true,true,1,Answerable (exactly one correct option),Adolescent Medicine
questions/594192c4-a109-451a-a008-4d2c7d40201a.json,594192c4-a109-451a-a008-4d2c7d40201a,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/594b2485-e1a1-4090-ae73-a7af269613f9.json,594b2485-e1a1-4090-ae73-a7af269613f9,published,false,false,0,No option has isCorrect=true,Unclassified
questions/5967a17c-2b10-4103-a310-21515a470666.json,5967a17c-2b10-4103-a310-21515a470666,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/599ea106-b102-40d7-90a6-15b1334d1909.json,599ea106-b102-40d7-90a6-15b1334d1909,published,true,true,1,Answerable (exactly one correct option),General Paediatrics
questions/59a9a3f9-13c3-4636-8654-fb8f9df3e4d5.json,59a9a3f9-13c3-4636-8654-fb8f9df3e4d5,published,true,false,0,No option has isCorrect=true,Paediatric Sub-specialties
questions/5a0f72b2-f422-43fc-a5a4-ef1c049e0d74.json,5a0f72b2-f422-43fc-a5a4-ef1c049e0d74,published,true,false,0,No option has isCorrect=true,Paediatric Surgery
questions/5a3e3525-2793-45c4-9cd2-ef7979b6646a.json,5a3e3525-2793-45c4-9cd2-ef7979b6646a,published,false,false,0,No option has isCorrect=true,Unclassified
questions/5ac2a5a9-75fe-4a28-a170-6a91d4aec85b.json,5ac2a5a9-75fe-4a28-a170-6a91d4aec85b,published,false,true,1,Answerable (exactly one correct option),Unclassified
questions/5af48208-6800-4aac-a3e3-e87bd0501184.json,5af48208-6800-4aac-a3e3-e87bd0501184,published,true,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/5b1527d7-147e-48f5-9efb-a81512a15145.json,5b1527d7-147e-48f5-9efb-a81512a15145,published,true,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/5b216803-11b5-4174-8f26-6fc0d1facb46.json,5b216803-11b5-4174-8f26-6fc0d1facb46,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/5b379d12-e1ad-4ea6-9bb5-864d46a6731b.json,5b379d12-e1ad-4ea6-9bb5-864d46a6731b,published,true,true,1,Answerable (exactly one correct option),Community-based Paediatrics
questions/5b69376a-a2e0-4cd2-9567-d942f6919ca0.json,5b69376a-a2e0-4cd2-9567-d942f6919ca0,published,true,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/5bf0820a-5540-430e-8319-d93bdb8aa2b9.json,5bf0820a-5540-430e-8319-d93bdb8aa2b9,published,false,true,1,Answerable (exactly one correct option),Unclassified
questions/5c6e5d99-d23b-4e10-a1ba-41305184773f.json,5c6e5d99-d23b-4e10-a1ba-41305184773f,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/5c84c396-cd71-4fe8-bf23-685312b6bf3a.json,5c84c396-cd71-4fe8-bf23-685312b6bf3a,published,true,true,1,Answerable (exactly one correct option),Adolescent Medicine
questions/5c8ad4cd-acf7-4a44-9512-d5867e7715b0.json,5c8ad4cd-acf7-4a44-9512-d5867e7715b0,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/5cb8ceb6-d2d7-4afd-b49e-9f76ecb78151.json,5cb8ceb6-d2d7-4afd-b49e-9f76ecb78151,published,true,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/5cc6febf-6d16-4ec2-8d11-6cc9e80949f0.json,5cc6febf-6d16-4ec2-8d11-6cc9e80949f0,published,true,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/5d0b7f88-fd09-4ece-aa7e-51789f2e612e.json,5d0b7f88-fd09-4ece-aa7e-51789f2e612e,published,true,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/5d26a071-19c5-454d-ae68-af7b75b67657.json,5d26a071-19c5-454d-ae68-af7b75b67657,published,true,true,1,Answerable (exactly one correct option),Community-based Paediatrics
questions/5d2b264f-b1d4-473a-9327-69a81dab8ec8.json,5d2b264f-b1d4-473a-9327-69a81dab8ec8,published,true,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/5d6b9337-cc31-4717-85ba-e3b11d276c5f.json,5d6b9337-cc31-4717-85ba-e3b11d276c5f,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/5d8c52a3-910a-4269-989c-a618604f9775.json,5d8c52a3-910a-4269-989c-a618604f9775,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/5d9b4df5-a56d-42bd-9469-10d3455d9669.json,5d9b4df5-a56d-42bd-9469-10d3455d9669,published,true,false,0,No option has isCorrect=true,Emergency Paediatrics
questions/5db1e08f-7b07-41d5-a9c9-1af2eb1bf8d9.json,5db1e08f-7b07-41d5-a9c9-1af2eb1bf8d9,published,true,true,1,Answerable (exactly one correct option),Adolescent Medicine
questions/5dc1cb04-e3c3-42f4-9e99-90d3f647d6bb.json,5dc1cb04-e3c3-42f4-9e99-90d3f647d6bb,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/5de47587-7374-44be-86e2-8b6f6ab35546.json,5de47587-7374-44be-86e2-8b6f6ab35546,published,false,true,1,Answerable (exactly one correct option),Unclassified
questions/5dfc1313-2784-436b-80b1-5d60da83e545.json,5dfc1313-2784-436b-80b1-5d60da83e545,published,false,false,0,No option has isCorrect=true,Unclassified
questions/5e02930f-631c-4961-84f5-5b1d16344463.json,5e02930f-631c-4961-84f5-5b1d16344463,published,true,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/5e2e13aa-32f4-4c4a-b502-af116dee0f48.json,5e2e13aa-32f4-4c4a-b502-af116dee0f48,published,true,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/5eb4c270-c3a0-444d-8970-b27a4fb44aa2.json,5eb4c270-c3a0-444d-8970-b27a4fb44aa2,published,false,true,1,Answerable (exactly one correct option),Unclassified
questions/5ed18917-2ce3-4427-8300-f3183e00078c.json,5ed18917-2ce3-4427-8300-f3183e00078c,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/5f37bd22-2667-4822-8887-16d6b73444ce.json,5f37bd22-2667-4822-8887-16d6b73444ce,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/5f46c643-a9c5-4663-8dd7-f8ef934a01b2.json,5f46c643-a9c5-4663-8dd7-f8ef934a01b2,published,true,true,1,Answerable (exactly one correct option),General Paediatrics
questions/5f48a5e9-ccb0-410d-9c9b-5edf1b9b8358.json,5f48a5e9-ccb0-410d-9c9b-5edf1b9b8358,published,true,true,1,Answerable (exactly one correct option),Community-based Paediatrics
questions/5f68173d-f101-46af-88ac-24852867d2ff.json,5f68173d-f101-46af-88ac-24852867d2ff,published,false,true,1,Answerable (exactly one correct option),Unclassified
questions/5fb3a9ce-0156-40ff-a9af-3e2fe187cc98.json,5fb3a9ce-0156-40ff-a9af-3e2fe187cc98,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/5fe2cb44-b8dc-449a-ada6-c527f398310d.json,5fe2cb44-b8dc-449a-ada6-c527f398310d,published,true,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/600f8b73-7e98-4da0-a15b-3d0b62ac6e2e.json,600f8b73-7e98-4da0-a15b-3d0b62ac6e2e,published,true,true,1,Answerable (exactly one correct option),Adolescent Medicine
questions/60146770-8ee8-476b-9714-2bfe826bd2e6.json,60146770-8ee8-476b-9714-2bfe826bd2e6,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/603929f5-226a-4865-bb27-919bc209ff33.json,603929f5-226a-4865-bb27-919bc209ff33,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/6075a2ea-874b-4dcd-a9a2-d8059df33725.json,6075a2ea-874b-4dcd-a9a2-d8059df33725,published,true,true,1,Answerable (exactly one correct option),Adolescent Medicine
questions/6077ae60-6cf3-410d-9316-23443f8d496d.json,6077ae60-6cf3-410d-9316-23443f8d496d,published,true,false,0,No option has isCorrect=true,General Paediatrics
questions/614d1533-a4c6-426a-98b1-ebd8cd57205c.json,614d1533-a4c6-426a-98b1-ebd8cd57205c,published,true,true,1,Answerable (exactly one correct option),Adolescent Medicine
questions/61615bfc-766f-4097-b373-9722052abc6e.json,61615bfc-766f-4097-b373-9722052abc6e,published,true,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/6182d257-8fb5-46f6-87cf-e6e62dff91ae.json,6182d257-8fb5-46f6-87cf-e6e62dff91ae,published,true,true,1,Answerable (exactly one correct option),Adolescent Medicine
questions/618b692f-d90e-4e59-91d1-9cf5f00cc13a.json,618b692f-d90e-4e59-91d1-9cf5f00cc13a,published,true,true,1,Answerable (exactly one correct option),Community-based Paediatrics
questions/61a272b8-c50c-4989-9bbe-9748553edd86.json,61a272b8-c50c-4989-9bbe-9748553edd86,published,false,true,1,Answerable (exactly one correct option),Unclassified
questions/6253cc75-e147-408b-9917-db088f13eeaf.json,6253cc75-e147-408b-9917-db088f13eeaf,published,false,true,1,Answerable (exactly one correct option),Unclassified
questions/627cb88b-f754-4150-83a5-a603523993ce.json,627cb88b-f754-4150-83a5-a603523993ce,published,false,false,0,No option has isCorrect=true,Unclassified
questions/62b7d9a9-00f3-4e90-8c91-6790ce9dd11a.json,62b7d9a9-00f3-4e90-8c91-6790ce9dd11a,published,true,true,1,Answerable (exactly one correct option),Emergency Paediatrics
questions/6305315c-7669-4015-9e6f-38cf93496bb3.json,6305315c-7669-4015-9e6f-38cf93496bb3,published,true,true,1,Answerable (exactly one correct option),Adolescent Medicine
questions/631c8bdf-3b7d-4419-8bd5-9bf66dad4fcb.json,631c8bdf-3b7d-4419-8bd5-9bf66dad4fcb,published,true,false,0,No option has isCorrect=true,Paediatric Sub-specialties
questions/6370e6cf-beb3-46a4-836f-cd01f86a1ce2.json,6370e6cf-beb3-46a4-836f-cd01f86a1ce2,published,false,true,1,Answerable (exactly one correct option),Unclassified
questions/63d61411-747b-4be8-9a6a-2198a37452eb.json,63d61411-747b-4be8-9a6a-2198a37452eb,published,true,true,1,Answerable (exactly one correct option),Paediatric Surgery
questions/6400f38b-a910-4f22-9fdc-b6176896b675.json,6400f38b-a910-4f22-9fdc-b6176896b675,published,true,true,1,Answerable (exactly one correct option),Community-based Paediatrics
questions/64820f4c-67cd-4cbc-bb0d-c70e6523836f.json,64820f4c-67cd-4cbc-bb0d-c70e6523836f,published,true,true,1,Answerable (exactly one correct option),General Paediatrics
questions/64d80dbf-41af-40b3-be96-3e250b59f8b3.json,64d80dbf-41af-40b3-be96-3e250b59f8b3,published,true,true,1,Answerable (exactly one correct option),Adolescent Medicine
questions/64f1f2cf-2ace-4915-869b-0bbbe9b70ee2.json,64f1f2cf-2ace-4915-869b-0bbbe9b70ee2,published,false,false,0,No option has isCorrect=true,Unclassified
questions/65595384-0bff-439a-a491-2c3f4406a471.json,65595384-0bff-439a-a491-2c3f4406a471,published,true,true,1,Answerable (exactly one correct option),Community-based Paediatrics
